fromId,toId,car_time
06085505302,06085508704,7
06085505302,06085503313,23
06085505302,06085503217,19
06085505302,06085503508,20
06085505302,06085504507,16
06085505302,06069000200,56
06085505302,06085503333,22
06085505302,06085504322,13
06085505302,06069000501,62
06085505302,06085501000,13
06085505302,06085502603,14
06085505302,06085503207,18
06085505302,06085512313,37
06085505302,06085505007,7
06085505302,06085500200,11
06085505302,06085508508,6
06085505302,06085512604,40
06085505302,06085504321,16
06085505302,06085505302,0
06085505302,06085506502,14
06085505302,06085503315,21
06085505302,06085503332,30
06085505302,06085504802,10
06085505302,06085508503,11
06085505302,06085500500,11
06085505302,06069000701,61
06085505302,06069000100,67
06085505302,06085509108,11
06085505302,06085512025,21
06085505302,06085504412,18
06085505302,06069000502,60
06085505302,06085511302,20
06085505302,06085507100,19
06085505302,06085510801,17
06085505302,06085511701,24
06085505302,06085507302,26
06085505302,06085506202,11
06085505302,06085502908,17
06085505302,06085504101,19
06085505302,06085506601,11
06085505302,06085503122,18
06085505302,06085507703,18
06085505302,06085512030,23
06085505302,06085511914,21
06085505302,06085507206,18
06085505302,06085506203,8
06085505302,06085505006,9
06085505302,06085507805,15
06085505302,06085506101,7
06085505302,06085507500,16
06085505302,06085502907,19
06085505302,06085502102,12
06085505302,06085505203,8
06085505302,06085508601,11
06085505302,06085504602,28
06085505302,06085502701,14
06085505302,06085509105,13
06085505302,06085505009,12
06085505302,06085504001,17
06085505302,06085512100,33
06085505302,06085512017,22
06085505302,06085503506,17
06085505302,06085506802,16
06085505302,06085506804,17
06085505302,06085505403,6
06085505302,06085503204,20
06085505302,06085504414,18
06085505302,06085504317,15
06085505302,06085502604,13
06085505302,06085508800,9
06085505302,06085508900,9
06085505302,06069000801,68
06085505302,06069000702,64
06085505302,06085508203,11
06085505302,06085505600,6
06085505302,06085508004,11
06085505302,06085507401,14
06085505302,06085503326,25
06085505302,06085512001,26
06085505302,06085503327,21
06085505302,06085504308,27
06085505302,06085512036,23
06085505302,06085507600,26
06085505302,06085503504,17
06085505302,06085501700,13
06085505302,06085502001,10
06085505302,06085502901,15
06085505302,06085507806,15
06085505302,06085508303,12
06085505302,06085500901,16
06085505302,06085502101,13
06085505302,06085512027,16
06085505302,06085503902,17
06085505302,06085504314,18
06085505302,06085511915,21
06085505302,06085512021,21
06085505302,06085505401,4
06085505302,06085502301,15
06085505302,06085506302,8
06085505302,06085506703,14
06085505302,06085506801,18
06085505302,06085500600,11
06085505302,06085502601,15
06085505302,06085507905,16
06085505302,06085507301,18
06085505302,06085504316,15
06085505302,06085512005,18
06085505302,06085508504,8
06085505302,06085502702,14
06085505302,06085505100,13
06085505302,06085506701,15
06085505302,06085511702,17
06085505302,06085503330,35
06085505302,06085510600,19
06085505302,06085509401,17
06085505302,06085504102,20
06085505302,06085504311,16
06085505302,06085504201,19
06085505302,06069000400,59
06085505302,06085512308,35
06085505302,06085503115,21
06085505302,06085513000,23
06085505302,06085512024,20
06085505302,06085503334,29
06085505302,06085511608,27
06085505302,06085511910,24
06085505302,06085503304,18
06085505302,06085509802,14
06085505302,06085510802,16
06085505302,06085512314,35
06085505302,06085506702,12
06085505302,06085511100,16
06085505302,06085507702,21
06085505302,06085504420,27
06085505302,06085512401,42
06085505302,06085510001,16
06085505302,06085512033,24
06085505302,06085504417,36
06085505302,06085510700,19
06085505302,06085500800,14
06085505302,06085504002,14
06085505302,06085504202,23
06085505302,06085512022,23
06085505302,06085511704,20
06085505302,06085502909,20
06085505302,06085512305,42
06085505302,06085510002,15
06085505302,06085512034,23
06085505302,06085512402,40
06085505302,06085501900,13
06085505302,06085502202,14
06085505302,06085506304,9
06085505302,06085507203,15
06085505302,06085510500,18
06085505302,06085504422,17
06085505302,06085512052,19
06085505302,06085503337,18
06085505302,06085509109,10
06085505302,06085511400,18
06085505302,06085503331,25
06085505302,06085503325,22
06085505302,06085505900,6
06085505302,06085511609,24
06085505302,06085503312,35
06085505302,06085511800,59
06085505302,06085503709,14
06085505302,06085509102,10
06085505302,06085508102,10
06085505302,06085506603,11
06085505302,06085501102,13
06085505302,06085508304,13
06085505302,06085512510,55
06085505302,06085509302,15
06085505302,06085511907,24
06085505302,06085508507,6
06085505302,06085502201,14
06085505302,06085503802,18
06085505302,06085503803,18
06085505302,06085506503,11
06085505302,06085512307,36
06085505302,06085502902,17
06085505302,06085511000,17
06085505302,06085512053,20
06085505302,06085512503,51
06085505302,06085507904,13
06085505302,06085505008,10
06085505302,06085509303,14
06085505302,06085502500,17
06085505302,06085508703,7
06085505302,06085503214,19
06085505302,06085504416,15
06085505302,06085507402,13
06085505302,06085508401,13
06085505302,06085511911,30
06085505302,06085512602,44
06085505302,06085503208,20
06085505302,06085502002,12
06085505302,06085500300,12
06085505302,06085504315,17
06085505302,06085505001,6
06085505302,06085504601,24
06085505302,06085502400,16
06085505302,06085511200,18
06085505302,06085503213,20
06085505302,06085506204,8
06085505302,06085507002,29
06085505302,06085502903,17
06085505302,06085512312,34
06085505302,06085501101,13
06085505302,06085512509,47
06085505302,06085503804,16
06085505302,06085511705,26
06085505302,06085509304,14
06085505302,06085512035,26
06085505302,06085501300,14
06085505302,06085502910,20
06085505302,06085508204,10
06085505302,06085504318,12
06085505302,06085510200,16
06085505302,06085503322,21
06085505302,06085512309,36
06085505302,06085512505,43
06085505302,06085502302,15
06085505302,06085506900,25
06085505302,06085512043,21
06085505302,06085504415,17
06085505302,06085510400,18
06085505302,06085505700,7
06085505302,06085510100,15
06085505302,06085504411,16
06085505302,06085504307,16
06085505302,06085503903,16
06085505302,06085505202,4
06085505302,06085508301,13
06085505302,06085511909,34
06085505302,06085511905,23
06085505302,06085504803,13
06085505302,06085512310,32
06085505302,06085505305,4
06085505302,06085509000,10
06085505302,06085503305,19
06085505302,06085503602,15
06085505302,06085505304,2
06085505302,06085504323,15
06085505302,06085501800,14
06085505302,06085505301,3
06085505302,06085507906,14
06085505302,06085506501,10
06085505302,06085504700,18
06085505302,06085505800,8
06085505302,06085507001,30
06085506502,06085512042,22
06085506502,06085503306,19
06085506502,06085503108,16
06085506502,06085503323,22
06085506502,06069000600,62
06085506502,06085503401,16
06085506502,06085512020,18
06085506502,06085503110,16
06085506502,06085512029,19
06085506502,06085503118,18
06085506502,06085503116,17
06085506502,06085509107,21
06085506502,06085510803,28
06085506502,06085504418,22
06085506502,06085509902,23
06085506502,06085511301,30
06085506502,06085511913,17
06085506502,06085503703,16
06085506502,06085503105,16
06085506502,06085503710,19
06085506502,06085503003,14
06085506502,06085509201,23
06085506502,06085508505,19
06085506502,06085503211,19
06085506502,06085500902,14
06085506502,06085506102,12
06085506502,06085510300,22
06085506502,06085501402,15
06085506502,06085512026,20
06085506502,06085512032,22
06085506502,06085500400,11
06085506502,06085503121,15
06085506502,06085502800,11
06085506502,06085512603,40
06085506502,06085506402,7
06085506502,06085506301,12
06085506502,06085512019,17
06085506502,06085506604,10
06085506502,06085503001,13
06085506502,06085512031,21
06085506502,06085506401,10
06085506502,06085501401,16
06085506502,06085503324,23
06085506502,06085508001,17
06085506502,06085503511,18
06085506502,06085504505,17
06085506502,06085512045,20
06085506502,06085509202,24
06085506502,06085512023,19
06085506502,06069000300,61
06085506502,06085512311,29
06085506502,06085503402,17
06085506502,06085509500,23
06085506502,06085509700,21
06085506502,06085504901,21
06085506502,06085503002,14
06085506502,06085503601,17
06085506502,06085504320,21
06085506502,06085508404,20
06085506502,06085512038,23
06085506502,06085505303,14
06085506502,06085503507,18
06085506502,06085507903,16
06085506502,06085506305,10
06085506502,06085507807,17
06085506502,06085506103,14
06085506502,06085512047,18
06085506502,06085503713,18
06085506502,06085504423,23
06085506502,06085505402,12
06085506502,06085504410,20
06085506502,06085510900,29
06085506502,06085503510,19
06085506502,06085511916,15
06085506502,06085503117,15
06085506502,06085507808,16
06085506502,06085509404,25
06085506502,06085512037,20
06085506502,06085503218,20
06085506502,06085503329,23
06085506502,06085506803,13
06085506502,06085500100,14
06085506502,06085508602,20
06085506502,06085511707,39
06085506502,06085508403,19
06085506502,06085503707,18
06085506502,06085503212,20
06085506502,06085503708,17
06085506502,06085511912,23
06085506502,06085504421,24
06085506502,06085503336,21
06085506502,06085512508,43
06085506502,06085512506,40
06085506502,06085508003,16
06085506502,06085503210,21
06085506502,06085501200,16
06085506502,06085502906,15
06085506502,06085504413,21
06085506502,06085501501,15
06085506502,06085509106,22
06085506502,06085501600,13
06085506502,06085509403,24
06085506502,06085512200,68
06085506502,06085503111,17
06085506502,06085503712,18
06085506502,06085506606,8
06085506502,06085504806,20
06085506502,06085501502,16
06085506502,06085507205,13
06085506502,06085503113,12
06085506502,06085503123,15
06085506502,06085504319,19
06085506502,06085506605,9
06085506502,06085505500,13
06085506502,06085506000,12
06085506502,06085512039,22
06085506502,06085507701,17
06085506502,06085503711,17
06085506502,06085504506,22
06085506502,06085503321,20
06085506502,06085509901,23
06085506502,06085504805,25
06085506502,06085509600,22
06085506502,06085508101,17
06085506502,06085503509,21
06085506502,06085504504,22
06085506502,06085503112,14
06085506502,06085508202,17
06085506502,06085508704,20
06085506502,06085503313,24
06085506502,06085503217,19
06085506502,06085503508,21
06085506502,06085504507,20
06085506502,06069000200,56
06085506502,06085503333,24
06085506502,06085504322,17
06085506502,06069000501,62
06085506502,06085501000,14
06085506502,06085502603,6
06085506502,06085503207,20
06085506502,06085512313,37
06085506502,06085505007,19
06085506502,06085500200,14
06085506502,06085508508,19
06085506502,06085512604,40
06085506502,06085504321,19
06085506502,06085505302,14
06085506502,06085506502,0
06085506502,06085503315,22
06085506502,06085503332,32
06085506502,06085504802,22
06085506502,06085508503,20
06085506502,06085500500,12
06085506502,06069000701,61
06085506502,06069000100,66
06085506502,06085509108,23
06085506502,06085512025,20
06085506502,06085504412,23
06085506502,06069000502,60
06085506502,06085511302,30
06085506502,06085507100,14
06085506502,06085510801,27
06085506502,06085511701,28
06085506502,06085507302,23
06085506502,06085506202,12
06085506502,06085502908,12
06085506502,06085504101,19
06085506502,06085506601,10
06085506502,06085503122,16
06085506502,06085507703,21
06085506502,06085512030,22
06085506502,06085511914,17
06085506502,06085507206,13
06085506502,06085506203,13
06085506502,06085505006,17
06085506502,06085507805,20
06085506502,06085506101,14
06085506502,06085507500,15
06085506502,06085502907,14
06085506502,06085502102,9
06085506502,06085505203,12
06085506502,06085508601,22
06085506502,06085504602,40
06085506502,06085502701,7
06085506502,06085509105,19
06085506502,06085505009,22
06085506502,06085504001,17
06085506502,06085512100,33
06085506502,06085512017,22
06085506502,06085503506,18
06085506502,06085506802,11
06085506502,06085506804,12
06085506502,06085505403,14
06085506502,06085503204,20
06085506502,06085504414,22
06085506502,06085504317,18
06085506502,06085502604,4
06085506502,06085508800,22
06085506502,06085508900,21
06085506502,06069000801,68
06085506502,06069000702,64
06085506502,06085508203,18
06085506502,06085505600,14
06085506502,06085508004,15
06085506502,06085507401,14
06085506502,06085503326,27
06085506502,06085512001,25
06085506502,06085503327,23
06085506502,06085504308,29
06085506502,06085512036,20
06085506502,06085507600,26
06085506502,06085503504,17
06085506502,06085501700,12
06085506502,06085502001,10
06085506502,06085502901,8
06085506502,06085507806,18
06085506502,06085508303,19
06085506502,06085500901,17
06085506502,06085502101,9
06085506502,06085512027,15
06085506502,06085503902,18
06085506502,06085504314,21
06085506502,06085511915,16
06085506502,06085512021,20
06085506502,06085505401,15
06085506502,06085502301,10
06085506502,06085506302,8
06085506502,06085506703,8
06085506502,06085506801,13
06085506502,06085500600,12
06085506502,06085502601,8
06085506502,06085507905,15
06085506502,06085507301,16
06085506502,06085504316,18
06085506502,06085512005,16
06085506502,06085508504,20
06085506502,06085502702,9
06085506502,06085505100,19
06085506502,06085506701,11
06085506502,06085511702,21
06085506502,06085503330,37
06085506502,06085510600,29
06085506502,06085509401,27
06085506502,06085504102,20
06085506502,06085504311,19
06085506502,06085504201,20
06085506502,06069000400,58
06085506502,06085512308,35
06085506502,06085503115,20
06085506502,06085513000,33
06085506502,06085512024,18
06085506502,06085503334,31
06085506502,06085511608,32
06085506502,06085511910,20
06085506502,06085503304,20
06085506502,06085509802,22
